id,INCOMING_DTTM,score_risco,abriu_rdr_48h
3552,2025-11-21,12.9,0
3552,2025-11-21,15.4,0
3583,2025-11-21,45.2,0
3581,2025-11-21,13.2,0
157,2025-11-21,2.7,0
3588,2025-11-21,9.5,0
3590,2025-11-21,97.2,1
4952,2025-11-21,3.8,0
4952,2025-11-21,2.9,0
4955,2025-11-21,97.1,1
2569,2025-11-21,3.0,1
1103,2025-11-21,20.2,0
3609,2025-11-21,96.7,1
1136,2025-11-21,97.1,1
1099,2025-11-21,38.3,0
3614,2025-11-21,8.5,0
3617,2025-11-21,11.0,0
164,2025-11-21,22.8,1
2569,2025-11-21,90.7,1
2064,2025-11-21,17.6,1
1159,2025-11-21,9.5,0
3500,2025-11-21,97.2,1
3809,2025-11-21,35.2,1
3809,2025-11-21,46.8,1
3809,2025-11-21,28.4,1
4976,2025-11-21,8.2,0
4976,2025-11-21,16.0,0
1197,2025-11-21,96.5,1
4896,2025-11-21,25.4,0
2516,2025-11-21,14.7,1
1211,2025-11-21,97.3,1
1214,2025-11-21,40.7,0
2618,2025-11-21,97.8,1
3865,2025-11-21,14.8,0
1219,2025-11-21,66.8,1
1219,2025-11-21,71.3,1
1219,2025-11-21,98.3,1
3899,2025-11-21,96.7,1
2616,2025-11-21,13.8,0
3515,2025-11-21,14.4,0
2516,2025-11-21,94.0,1
3463,2025-11-21,23.9,0
3500,2025-11-21,40.6,1
4965,2025-11-21,10.2,0
4965,2025-11-21,10.6,0
3736,2025-11-21,31.4,0
1024,2025-11-21,14.6,0
3741,2025-11-21,97.5,1
3493,2025-11-21,18.3,0
968,2025-11-21,12.2,0
4915,2025-11-21,25.7,0
1920,2025-11-21,36.8,0
995,2025-11-21,14.8,0
1183,2025-11-21,24.2,0
5223,2025-11-21,10.2,0
983,2025-11-21,96.6,1
983,2025-11-21,46.7,1
975,2025-11-21,7.1,0
5436,2025-11-21,97.1,1
98,2025-11-21,44.7,0
2157,2025-11-21,50.3,1
2455,2025-11-21,6.0,0
1356,2025-11-21,3.7,0
1356,2025-11-21,2.4,0
4246,2025-11-21,24.0,0
1799,2025-11-21,96.9,1
1356,2025-11-21,2.7,0
2708,2025-11-21,37.3,1
2708,2025-11-21,97.4,1
1799,2025-11-21,51.5,1
2709,2025-11-21,32.5,1
1363,2025-11-21,97.4,1
2356,2025-11-21,30.9,0
1596,2025-11-21,18.8,0
4257,2025-11-21,20.5,0
642,2025-11-21,97.4,1
4271,2025-11-21,95.9,1
4271,2025-11-21,19.9,1
2709,2025-11-21,97.2,1
2040,2025-11-21,13.2,0
3147,2025-11-21,2.6,0
3147,2025-11-21,2.0,0
1768,2025-11-21,27.2,0
4784,2025-11-21,96.5,1
4144,2025-11-21,97.1,1
2408,2025-11-21,97.2,1
4186,2025-11-21,24.5,0
4201,2025-11-21,96.8,1
4774,2025-11-21,4.1,0
4205,2025-11-21,97.4,1
3168,2025-11-21,25.7,0
3168,2025-11-21,15.3,0
5046,2025-11-21,25.6,0
295,2025-11-21,10.1,0
5441,2025-11-21,96.0,1
657,2025-11-21,95.7,0
301,2025-11-21,9.9,0
301,2025-11-21,11.3,0
3147,2025-11-21,2.0,0
2346,2025-11-21,11.3,0
5441,2025-11-21,28.4,1
303,2025-11-21,14.8,0
4746,2025-11-21,22.8,0
607,2025-11-21,22.2,0
607,2025-11-21,14.4,0
4324,2025-11-21,6.0,0
1430,2025-11-21,13.2,0
1430,2025-11-21,23.1,0
1431,2025-11-21,11.9,0
1431,2025-11-21,19.2,0
4317,2025-11-21,14.5,0
5402,2025-11-21,19.5,0
1814,2025-11-21,97.2,1
4715,2025-11-21,14.1,0
4714,2025-11-21,97.0,1
4714,2025-11-21,24.0,1
4714,2025-11-21,39.8,1
2749,2025-11-21,29.3,0
4367,2025-11-21,20.5,0
2746,2025-11-21,13.4,0
3085,2025-11-21,97.1,1
1407,2025-11-21,38.8,0
5441,2025-11-21,17.9,1
1382,2025-11-21,43.4,1
5067,2025-11-21,19.7,0
1382,2025-11-21,94.6,1
1382,2025-11-21,43.1,1
2730,2025-11-21,12.7,0
308,2025-11-21,23.6,0
308,2025-11-21,24.1,0
5418,2025-11-21,94.1,1
1879,2025-11-21,13.6,0
4306,2025-11-21,97.5,1
4313,2025-11-21,21.4,0
5077,2025-11-21,97.5,1
4313,2025-11-21,29.3,0
4735,2025-11-21,26.4,1
4735,2025-11-21,96.0,1
1958,2025-11-21,52.9,1
1958,2025-11-21,96.5,1
4287,2025-11-21,36.3,0
5441,2025-11-21,11.7,1
2408,2025-11-21,46.6,1
756,2025-11-21,94.9,1
4079,2025-11-21,37.3,1
4079,2025-11-21,39.4,1
4077,2025-11-21,20.8,0
749,2025-11-21,2.7,0
4068,2025-11-21,14.5,0
264,2025-11-21,6.9,0
3229,2025-11-21,96.6,1
756,2025-11-21,9.9,1
756,2025-11-21,17.9,1
3244,2025-11-21,96.9,1
2670,2025-11-21,97.2,1
5389,2025-11-21,96.3,1
4065,2025-11-21,97.3,1
4065,2025-11-21,39.6,1
4065,2025-11-21,42.5,1
4065,2025-11-21,38.3,1
4059,2025-11-21,18.5,0
2455,2025-11-21,9.5,0
2157,2025-11-21,97.1,1
5303,2025-11-21,35.9,0
1629,2025-11-21,40.6,0
5284,2025-11-21,15.5,1
5284,2025-11-21,93.3,1
4079,2025-11-21,97.1,1
4036,2025-11-21,15.3,0
1292,2025-11-21,97.4,0
1938,2025-11-21,42.2,0
1938,2025-11-21,27.7,0
1897,2025-11-21,96.9,1
2668,2025-11-21,37.0,0
1943,2025-11-21,97.4,1
4036,2025-11-21,21.8,0
4082,2025-11-21,5.1,0
2106,2025-11-21,97.1,1
1758,2025-11-21,8.1,0
4114,2025-11-21,13.4,1
4109,2025-11-21,28.7,1
4109,2025-11-21,19.2,1
721,2025-11-21,75.4,0
5023,2025-11-21,17.9,0
4109,2025-11-21,6.1,1
3193,2025-11-21,50.4,1
3193,2025-11-21,97.4,1
5208,2025-11-21,51.9,0
738,2025-11-21,43.8,0
1758,2025-11-21,19.7,0
2172,2025-11-21,42.1,0
1612,2025-11-21,42.3,0
2693,2025-11-21,59.0,1
4112,2025-11-21,23.3,0
2693,2025-11-21,45.5,1
5441,2025-11-21,7.8,1
1324,2025-11-21,97.1,1
4804,2025-11-21,10.3,0
4804,2025-11-21,12.3,0
5284,2025-11-22,6.2,0
5402,2025-11-22,17.3,0
5284,2025-11-22,11.4,0
5428,2025-11-22,10.5,0
5284,2025-11-22,12.6,0
5358,2025-11-22,38.7,1
5385,2025-11-22,39.3,1
5449,2025-11-22,32.0,1
5255,2025-11-22,7.9,0
5173,2025-11-22,9.1,0
5446,2025-11-22,30.4,0
5402,2025-11-22,29.6,0
5449,2025-11-22,39.2,1
5446,2025-11-22,29.1,0
5173,2025-11-22,9.1,0
5385,2025-11-22,75.6,1
5187,2025-11-22,3.4,0
5449,2025-11-22,26.9,1
5287,2025-11-22,15.4,0
5433,2025-11-22,79.4,1
5385,2025-11-22,22.4,1
5287,2025-11-22,14.9,0
5178,2025-11-22,4.0,0
5178,2025-11-22,8.3,0
5449,2025-11-22,18.5,1
5178,2025-11-22,9.4,0
5279,2025-11-22,16.1,0
5248,2025-11-22,19.9,0
5406,2025-11-22,37.3,0
5449,2025-11-22,76.4,1
5389,2025-11-22,53.2,0
5268,2025-11-22,14.3,0
5385,2025-11-22,25.2,1
5385,2025-11-22,39.0,1
5385,2025-11-22,26.3,1
5408,2025-11-22,10.2,0
5385,2025-11-22,28.6,1
5441,2025-11-22,21.4,1
5441,2025-11-22,14.6,1
5441,2025-11-22,80.9,1
5314,2025-11-22,84.6,1
5449,2025-11-22,34.6,1
2985,2025-11-22,83.0,1
4109,2025-11-22,21.9,1
1170,2025-11-22,11.0,0
34,2025-11-22,24.3,0
34,2025-11-22,43.3,0
1170,2025-11-22,11.2,0
604,2025-11-22,40.7,0
1153,2025-11-22,6.9,0
607,2025-11-22,22.1,0
1170,2025-11-22,10.4,0
487,2025-11-22,26.8,0
4705,2025-11-22,6.1,0
4705,2025-11-22,3.8,0
474,2025-11-22,80.3,1
235,2025-11-22,15.4,1
474,2025-11-22,48.6,1
3581,2025-11-22,31.7,0
235,2025-11-22,14.9,1
3588,2025-11-22,10.2,0
4715,2025-11-22,27.4,0
4668,2025-11-22,80.9,1
1927,2025-11-22,79.2,1
1815,2025-11-22,13.3,0
4557,2025-11-22,7.3,0
4577,2025-11-22,3.9,0
1240,2025-11-22,21.4,0
3774,2025-11-22,25.9,0
3740,2025-11-22,82.0,1
3740,2025-11-22,47.0,1
1931,2025-11-22,26.7,0
4620,2025-11-22,19.4,0
3675,2025-11-22,30.9,1
1897,2025-11-22,13.3,0
3660,2025-11-22,79.8,1
1911,2025-11-22,24.3,0
3657,2025-11-22,74.7,1
4639,2025-11-22,11.9,0
4639,2025-11-22,11.2,0
3675,2025-11-22,77.7,1
3809,2025-11-22,79.0,1
4715,2025-11-22,15.0,0
235,2025-11-22,18.7,1
256,2025-11-22,78.1,1
420,2025-11-22,9.8,0
610,2025-11-22,7.6,0
4833,2025-11-22,12.4,0
4840,2025-11-22,76.4,1
1014,2025-11-22,82.6,1
3322,2025-11-22,83.6,1
3400,2025-11-22,8.9,0
3275,2025-11-22,9.0,0
3264,2025-11-22,17.4,0
3264,2025-11-22,21.3,0
4878,2025-11-22,33.4,0
4878,2025-11-22,52.9,0
2138,2025-11-22,80.5,1
3250,2025-11-22,79.7,1
3241,2025-11-22,24.2,0
2124,2025-11-22,76.1,1
1969,2025-11-22,26.0,0
1035,2025-11-22,21.8,0
3450,2025-11-22,16.9,0
3557,2025-11-22,83.6,1
4740,2025-11-22,74.2,1
460,2025-11-22,13.4,0
1492,2025-11-22,5.3,0
3530,2025-11-22,79.6,1
1079,2025-11-22,79.3,1
4759,2025-11-22,22.1,0
17,2025-11-22,11.4,0
3528,2025-11-22,12.6,0
2025,2025-11-22,22.2,0
2036,2025-11-22,32.8,0
4796,2025-11-22,21.8,0
4796,2025-11-22,18.5,0
2036,2025-11-22,31.2,0
3464,2025-11-22,30.9,0
3464,2025-11-22,23.9,0
246,2025-11-22,9.2,0
3811,2025-11-22,23.9,1
4526,2025-11-22,12.6,0
3811,2025-11-22,78.5,1
4114,2025-11-22,77.3,1
4312,2025-11-22,82.8,1
1474,2025-11-22,8.1,0
4114,2025-11-22,10.3,1
4114,2025-11-22,7.0,1
70,2025-11-22,79.6,1
4320,2025-11-22,25.3,0
1571,2025-11-22,2.0,0
70,2025-11-22,43.9,1
1446,2025-11-22,23.5,0
4356,2025-11-22,16.0,0
139,2025-11-22,77.7,1
4363,2025-11-22,14.3,0
4363,2025-11-22,30.5,0
4109,2025-11-22,12.3,1
4109,2025-11-22,79.3,1
1446,2025-11-22,13.4,0
4109,2025-11-22,18.4,1
1571,2025-11-22,2.4,0
569,2025-11-22,16.8,1
4213,2025-11-22,22.0,0
4213,2025-11-22,27.6,0
587,2025-11-22,13.5,0
1550,2025-11-22,15.6,0
1550,2025-11-22,13.3,0
4173,2025-11-22,25.3,1
4173,2025-11-22,80.2,1
4123,2025-11-22,82.0,1
1487,2025-11-22,9.5,0
4173,2025-11-22,34.6,1
581,2025-11-22,82.2,1
4276,2025-11-22,77.7,1
4152,2025-11-22,77.9,1
1556,2025-11-22,10.2,0
569,2025-11-22,18.7,1
569,2025-11-22,28.6,1
4173,2025-11-22,48.9,1
4109,2025-11-22,17.2,1
4365,2025-11-22,13.7,0
4068,2025-11-22,12.8,0
164,2025-11-22,29.7,1
48,2025-11-22,31.1,0
4474,2025-11-22,80.2,1
4474,2025-11-22,25.3,1
3919,2025-11-22,19.4,1
595,2025-11-22,12.8,0
3919,2025-11-22,28.8,1
1315,2025-11-22,78.2,1
164,2025-11-22,79.8,1
1750,2025-11-22,44.5,1
3886,2025-11-22,5.1,0
1750,2025-11-22,78.1,1
1754,2025-11-22,70.7,1
3848,2025-11-22,8.1,0
1283,2025-11-22,2.3,0
1802,2025-11-22,5.3,0
183,2025-11-22,18.0,0
1318,2025-11-22,13.3,0
3947,2025-11-22,40.6,0
1744,2025-11-22,16.9,0
4390,2025-11-22,5.8,0
154,2025-11-22,17.8,0
70,2025-11-22,37.5,1
70,2025-11-22,19.8,1
4403,2025-11-22,9.6,0
4415,2025-11-22,15.0,0
1382,2025-11-22,76.8,0
3995,2025-11-22,25.3,0
3981,2025-11-22,25.6,1
1356,2025-11-22,3.2,0
3981,2025-11-22,33.8,1
3966,2025-11-22,9.9,0
1723,2025-11-22,19.9,0
3953,2025-11-22,5.9,0
164,2025-11-22,20.7,1
164,2025-11-22,19.8,1
4473,2025-11-22,8.7,0
4896,2025-11-22,28.0,0
4901,2025-11-22,4.2,0
3540,2025-11-22,14.3,0
661,2025-11-22,82.3,1
2819,2025-11-22,7.0,0
2465,2025-11-22,7.9,0
2870,2025-11-22,10.6,0
5023,2025-11-22,12.4,0
5022,2025-11-22,12.2,0
2465,2025-11-22,4.0,0
825,2025-11-22,77.4,1
2459,2025-11-22,23.7,0
308,2025-11-22,14.1,0
2444,2025-11-22,14.2,0
5001,2025-11-22,82.0,1
4999,2025-11-22,18.7,0
2913,2025-11-22,48.8,1
2913,2025-11-22,79.4,1
2923,2025-11-22,7.9,0
2924,2025-11-22,80.6,1
2933,2025-11-22,26.8,1
4965,2025-11-22,3.2,0
629,2025-11-22,80.3,1
4975,2025-11-22,3.6,0
2960,2025-11-22,14.0,0
865,2025-11-22,34.1,1
2960,2025-11-22,11.0,0
2799,2025-11-22,8.5,0
2944,2025-11-22,39.4,1
2944,2025-11-22,77.0,1
369,2025-11-22,44.5,0
2933,2025-11-22,74.8,1
2933,2025-11-22,31.7,1
4989,2025-11-22,34.6,0
4989,2025-11-22,46.6,0
4976,2025-11-22,8.1,1
5046,2025-11-22,5.2,0
2736,2025-11-22,36.2,0
2697,2025-11-22,78.7,1
2664,2025-11-22,16.2,0
694,2025-11-22,4.9,0
2664,2025-11-22,18.6,0
2664,2025-11-22,20.0,0
2599,2025-11-22,34.8,0
2607,2025-11-22,15.5,0
2595,2025-11-22,18.7,0
5127,2025-11-22,6.2,0
749,2025-11-22,2.5,0
749,2025-11-22,2.5,0
731,2025-11-22,18.7,1
731,2025-11-22,78.5,1
731,2025-11-22,26.9,1
5131,2025-11-22,18.9,0
5127,2025-11-22,9.1,0
629,2025-11-22,42.9,1
5109,2025-11-22,17.0,0
761,2025-11-22,15.6,1
694,2025-11-22,7.5,0
2697,2025-11-22,46.7,1
2693,2025-11-22,80.3,1
5067,2025-11-22,18.7,0
5067,2025-11-22,14.0,0
2690,2025-11-22,19.0,0
761,2025-11-22,6.0,1
2569,2025-11-22,2.8,0
351,2025-11-22,5.5,0
2672,2025-11-22,24.3,0
2588,2025-11-22,80.3,1
761,2025-11-22,12.4,1
761,2025-11-22,80.9,1
761,2025-11-22,14.0,1
351,2025-11-22,6.6,0
2337,2025-11-22,78.8,1
103,2025-11-22,81.9,1
2291,2025-11-22,19.4,0
2276,2025-11-22,53.8,1
3061,2025-11-22,82.5,1
2278,2025-11-22,17.0,0
388,2025-11-22,15.7,0
2271,2025-11-22,15.5,0
3114,2025-11-22,18.7,0
2276,2025-11-22,85.1,1
13,2025-11-22,23.4,0
298,2025-11-22,71.6,1
913,2025-11-22,26.2,0
4929,2025-11-22,76.9,1
400,2025-11-22,41.3,0
912,2025-11-22,73.7,1
932,2025-11-22,20.7,0
301,2025-11-22,8.7,0
2316,2025-11-22,79.5,1
918,2025-11-22,10.6,0
3981,2025-11-23,96.0,1
1106,2025-11-23,96.5,1
1692,2025-11-23,96.2,1
1692,2025-11-23,36.6,1
5055,2025-11-23,14.4,0
1662,2025-11-23,2.7,0
1653,2025-11-23,96.4,1
4415,2025-11-23,95.4,0
157,2025-11-23,2.2,0
3118,2025-11-23,9.0,0
1704,2025-11-23,26.1,0
397,2025-11-23,44.5,1
5222,2025-11-23,9.5,0
1035,2025-11-23,7.9,0
426,2025-11-23,96.9,1
5358,2025-11-23,95.9,1
1283,2025-11-23,2.1,0
1283,2025-11-23,4.9,0
2854,2025-11-23,33.9,0
168,2025-11-23,95.9,1
2465,2025-11-23,7.5,0
2465,2025-11-23,5.5,0
3966,2025-11-23,8.1,0
802,2025-11-23,16.4,0
3919,2025-11-23,14.4,1
426,2025-11-23,26.5,1
2500,2025-11-23,2.7,0
1743,2025-11-23,24.2,0
5046,2025-11-23,14.0,0
2507,2025-11-23,35.7,0
5187,2025-11-23,2.8,0
5187,2025-11-23,2.4,0
2473,2025-11-23,7.6,0
2568,2025-11-23,94.8,1
1577,2025-11-23,13.8,1
5096,2025-11-23,3.8,0
2092,2025-11-23,20.1,0
1571,2025-11-23,2.0,0
3268,2025-11-23,21.2,0
1568,2025-11-23,23.9,0
4128,2025-11-23,10.5,0
3266,2025-11-23,96.3,1
97,2025-11-23,96.0,1
2271,2025-11-23,10.1,0
3340,2025-11-23,10.5,0
5370,2025-11-23,6.1,0
5127,2025-11-23,4.7,0
2611,2025-11-23,40.2,1
397,2025-11-23,96.1,1
5303,2025-11-23,95.4,1
5284,2025-11-23,4.2,0
3224,2025-11-23,20.4,0
4249,2025-11-23,4.2,0
2611,2025-11-23,96.7,1
4911,2025-11-23,17.3,0
5079,2025-11-23,10.3,0
1571,2025-11-23,1.7,0
1446,2025-11-23,9.1,0
5096,2025-11-23,3.8,0
1577,2025-11-23,96.1,1
2056,2025-11-23,94.7,1
4365,2025-11-23,9.5,0
5096,2025-11-23,2.4,0
4103,2025-11-23,4.1,0
4103,2025-11-23,8.3,0
4103,2025-11-23,7.5,0
4317,2025-11-23,6.4,0
2568,2025-11-23,13.9,1
2569,2025-11-23,2.0,0
3349,2025-11-23,95.9,1
2672,2025-11-23,17.8,1
3340,2025-11-23,10.2,0
2583,2025-11-23,30.4,0
1571,2025-11-23,3.7,0
4335,2025-11-23,17.4,0
761,2025-11-23,7.5,0
2569,2025-11-23,2.3,0
2056,2025-11-23,23.2,1
3919,2025-11-23,95.9,1
1283,2025-11-23,2.4,0
453,2025-11-23,19.1,0
4668,2025-11-23,31.6,0
235,2025-11-23,95.5,1
1056,2025-11-23,6.0,0
4639,2025-11-23,9.6,0
4980,2025-11-23,25.6,0
5450,2025-11-23,35.3,1
4976,2025-11-23,94.5,1
507,2025-11-23,16.3,0
1283,2025-11-23,2.4,0
507,2025-11-23,39.5,0
857,2025-11-23,96.5,1
440,2025-11-23,96.5,1
3679,2025-11-23,95.9,1
3685,2025-11-23,17.8,0
518,2025-11-23,10.2,0
4638,2025-11-23,7.1,0
5450,2025-11-23,36.0,1
1931,2025-11-23,18.5,0
1931,2025-11-23,15.3,0
2337,2025-11-23,21.7,0
2981,2025-11-23,10.6,0
4952,2025-11-23,5.2,0
4714,2025-11-23,12.9,0
4714,2025-11-23,26.8,0
24,2025-11-23,2.9,0
865,2025-11-23,95.9,1
865,2025-11-23,23.3,1
4705,2025-11-23,11.8,0
4952,2025-11-23,2.5,0
235,2025-11-23,17.4,1
3588,2025-11-23,3.2,0
1145,2025-11-23,9.5,0
3019,2025-11-23,96.5,1
3024,2025-11-23,95.9,1
3624,2025-11-23,16.5,0
646,2025-11-23,10.6,0
1188,2025-11-23,11.8,1
4608,2025-11-23,8.9,0
2025,2025-11-23,17.1,0
401,2025-11-23,96.1,1
3797,2025-11-23,19.7,0
1270,2025-11-23,12.5,0
1839,2025-11-23,9.4,1
1270,2025-11-23,11.1,0
1839,2025-11-23,97.6,1
4526,2025-11-23,10.2,0
3470,2025-11-23,20.8,1
401,2025-11-23,36.0,1
1244,2025-11-23,32.3,0
4525,2025-11-23,12.1,1
4525,2025-11-23,7.4,1
5450,2025-11-23,25.4,1
2385,2025-11-23,20.4,0
5427,2025-11-23,28.9,0
4799,2025-11-23,96.5,1
2311,2025-11-23,41.9,1
2311,2025-11-23,96.3,1
2056,2025-11-23,16.9,1
2912,2025-11-23,4.1,0
1860,2025-11-23,14.9,0
2229,2025-11-24,13.4,0
3605,2025-11-24,98.2,1
3528,2025-11-24,27.5,0
2092,2025-11-24,32.4,0
3277,2025-11-24,97.9,1
3470,2025-11-24,97.9,1
4213,2025-11-24,24.1,1
301,2025-11-24,19.6,1
4213,2025-11-24,96.8,1
1992,2025-11-24,98.5,1
5284,2025-11-24,13.3,0
2977,2025-11-24,15.4,0
2838,2025-11-24,13.3,0
2977,2025-11-24,23.2,0
1545,2025-11-24,17.1,0
3168,2025-11-24,97.8,1
702,2025-11-24,28.2,0
2852,2025-11-24,98.0,1
1937,2025-11-24,98.3,1
1545,2025-11-24,14.3,0
2364,2025-11-24,36.0,1
1798,2025-11-24,97.7,1
277,2025-11-24,42.2,0
1986,2025-11-24,98.5,1
2364,2025-11-24,38.0,1
1872,2025-11-24,27.2,0
3628,2025-11-24,8.2,0
5432,2025-11-24,19.9,0
2928,2025-11-24,98.2,1
3471,2025-11-24,17.6,0
1710,2025-11-24,98.1,1
1631,2025-11-24,21.5,0
1634,2025-11-24,97.6,1
3775,2025-11-24,30.0,1
2077,2025-11-24,22.7,0
1710,2025-11-24,52.3,1
4036,2025-11-24,43.1,0
4036,2025-11-24,24.9,0
3696,2025-11-24,45.3,1
3696,2025-11-24,98.0,1
534,2025-11-24,58.8,0
4036,2025-11-24,56.1,0
2705,2025-11-24,7.5,0
2510,2025-11-24,35.6,0
3775,2025-11-24,27.8,1
3628,2025-11-24,13.4,0
3628,2025-11-24,11.3,0
1872,2025-11-24,21.8,0
2489,2025-11-24,47.2,1
2489,2025-11-24,98.5,1
2389,2025-11-24,31.3,0
137,2025-11-24,96.9,1
2672,2025-11-24,97.1,1
2077,2025-11-24,47.4,0
3523,2025-11-24,98.2,1
3775,2025-11-24,21.5,1
2077,2025-11-24,17.7,0
506,2025-11-24,43.6,0
2903,2025-11-24,39.3,0
4088,2025-11-24,98.0,1
2807,2025-11-24,35.3,0
3118,2025-11-24,11.1,0
2630,2025-11-24,19.1,0
1079,2025-11-24,36.6,0
5440,2025-11-24,65.5,1
5440,2025-11-24,98.2,1
1186,2025-11-24,43.0,0
1283,2025-11-24,2.3,0
5358,2025-11-24,33.2,0
1019,2025-11-24,97.7,1
4303,2025-11-24,12.0,0
4415,2025-11-24,16.7,0
5451,2025-11-24,28.5,1
1188,2025-11-24,93.7,1
4335,2025-11-24,33.8,0
4287,2025-11-24,24.6,0
779,2025-11-24,36.2,0
779,2025-11-24,26.6,0
1055,2025-11-24,46.8,1
1216,2025-11-24,32.9,1
1216,2025-11-24,54.6,1
984,2025-11-24,97.6,1
1039,2025-11-24,37.5,1
1216,2025-11-24,98.0,1
5453,2025-11-24,50.3,0
4525,2025-11-24,96.8,1
1035,2025-11-24,8.7,0
5036,2025-11-24,28.5,1
779,2025-11-24,38.0,0
4952,2025-11-24,22.6,0
4303,2025-11-24,17.0,0
4705,2025-11-24,21.8,0
5440,2025-11-24,41.3,1
4952,2025-11-24,6.8,0
4252,2025-11-24,50.2,0
975,2025-11-24,17.5,0
4446,2025-11-24,98.0,1
5401,2025-11-24,96.8,1
597,2025-11-24,49.3,1
5103,2025-11-24,98.5,1
761,2025-11-24,16.5,0
5402,2025-11-24,15.5,0
5441,2025-11-24,29.2,0
4488,2025-11-24,98.4,1
5370,2025-11-24,12.1,0
5450,2025-11-24,97.1,1
756,2025-11-24,11.2,0
5440,2025-11-24,44.9,1
597,2025-11-24,98.1,1
3268,2025-11-25,12.4,1
5370,2025-11-25,22.9,0
3268,2025-11-25,98.0,1
2228,2025-11-25,19.4,1
13,2025-11-25,23.8,0
610,2025-11-25,16.5,1
5370,2025-11-25,16.5,0
990,2025-11-25,97.6,1
2092,2025-11-25,32.3,1
4857,2025-11-25,34.8,1
4857,2025-11-25,36.3,1
3298,2025-11-25,97.0,1
3298,2025-11-25,22.7,1
257,2025-11-25,10.1,0
2105,2025-11-25,50.4,0
4857,2025-11-25,98.1,1
5303,2025-11-25,96.5,1
4878,2025-11-25,96.8,1
975,2025-11-25,18.2,0
2204,2025-11-25,14.8,0
2189,2025-11-25,34.2,0
977,2025-11-25,98.2,1
4901,2025-11-25,6.1,0
269,2025-11-25,27.7,0
2228,2025-11-25,97.4,1
4878,2025-11-25,48.8,1
2260,2025-11-25,8.5,0
15,2025-11-25,97.8,1
295,2025-11-25,5.8,0
2268,2025-11-25,98.2,1
952,2025-11-25,43.9,0
982,2025-11-25,27.8,0
5303,2025-11-25,37.7,1
3248,2025-11-25,5.6,0
2172,2025-11-25,41.4,1
3326,2025-11-25,98.3,1
1035,2025-11-25,19.7,0
1018,2025-11-25,98.1,1
3528,2025-11-25,26.6,0
3528,2025-11-25,23.4,0
3528,2025-11-25,20.6,0
5180,2025-11-25,97.0,1
3540,2025-11-25,16.4,0
3540,2025-11-25,35.7,0
1121,2025-11-25,62.1,0
4736,2025-11-25,56.2,0
1135,2025-11-25,49.1,1
3569,2025-11-25,3.1,0
3569,2025-11-25,2.4,0
4723,2025-11-25,98.0,1
5408,2025-11-25,96.1,1
1135,2025-11-25,42.8,1
4714,2025-11-25,30.2,0
3573,2025-11-25,39.1,0
1135,2025-11-25,98.4,1
607,2025-11-25,29.7,0
4705,2025-11-25,6.2,0
232,2025-11-25,98.2,1
607,2025-11-25,21.8,0
607,2025-11-25,14.1,0
607,2025-11-25,15.9,0
1490,2025-11-25,19.7,0
1012,2025-11-25,20.0,0
4760,2025-11-25,32.8,1
17,2025-11-25,11.7,0
2079,2025-11-25,17.7,0
4839,2025-11-25,41.1,1
4833,2025-11-25,14.3,0
1020,2025-11-25,25.5,0
1025,2025-11-25,47.2,1
1025,2025-11-25,48.8,1
1025,2025-11-25,98.4,1
3433,2025-11-25,25.7,0
2064,2025-11-25,41.4,0
2282,2025-11-25,12.6,0
1035,2025-11-25,20.1,0
1039,2025-11-25,36.6,1
1039,2025-11-25,53.1,1
1039,2025-11-25,97.9,1
3464,2025-11-25,27.7,0
3464,2025-11-25,23.2,0
1055,2025-11-25,40.7,1
1055,2025-11-25,98.3,1
5448,2025-11-25,28.4,1
2032,2025-11-25,17.7,0
4774,2025-11-25,7.8,0
4772,2025-11-25,32.5,1
4772,2025-11-25,97.2,1
4760,2025-11-25,98.0,1
3147,2025-11-25,1.7,0
925,2025-11-25,29.2,0
2282,2025-11-25,11.9,0
5067,2025-11-25,97.4,1
2562,2025-11-25,96.6,1
2562,2025-11-25,36.9,1
2529,2025-11-25,21.9,0
2529,2025-11-25,15.3,0
770,2025-11-25,49.0,1
770,2025-11-25,98.2,1
778,2025-11-25,98.2,1
5046,2025-11-25,25.0,0
329,2025-11-25,36.6,0
2749,2025-11-25,97.0,1
5071,2025-11-25,97.7,1
5046,2025-11-25,15.6,0
779,2025-11-25,27.0,1
2485,2025-11-25,98.3,1
2780,2025-11-25,27.6,0
791,2025-11-25,98.2,1
2799,2025-11-25,3.0,0
2799,2025-11-25,6.8,0
2799,2025-11-25,8.9,0
2473,2025-11-25,96.5,1
793,2025-11-25,23.7,0
2807,2025-11-25,39.4,1
686,2025-11-25,14.5,0
356,2025-11-25,8.7,0
5036,2025-11-25,97.2,1
5096,2025-11-25,6.5,0
761,2025-11-25,20.7,0
711,2025-11-25,96.2,1
5284,2025-11-25,7.2,0
5135,2025-11-25,16.8,0
2659,2025-11-25,44.5,0
749,2025-11-25,2.6,0
2595,2025-11-25,17.3,0
2595,2025-11-25,9.9,0
694,2025-11-25,6.2,0
694,2025-11-25,10.1,0
5109,2025-11-25,97.5,1
5109,2025-11-25,30.5,1
762,2025-11-25,39.1,0
5106,2025-11-25,18.5,0
2669,2025-11-25,96.9,1
2669,2025-11-25,25.7,1
5106,2025-11-25,31.4,0
761,2025-11-25,14.6,0
2672,2025-11-25,32.5,0
2675,2025-11-25,39.4,1
2569,2025-11-25,2.2,1
2569,2025-11-25,2.7,1
